region,date,recent_cases
Simei,2020-06-05,19
Simei,2020-07-03,42
Simei,2020-08-07,59
Simei,2020-09-18,38
Simei,2020-11-06,111
Somerset (Road),2013-08-21,-1
Somerset (Road),2013-10-30,-2
Somerset (Road),2013-11-04,-2
Somerset (Road),2013-11-11,-6
Somerset (Road),2013-11-18,-7
Somerset (Road),2013-11-25,12
Somerset (Road),2013-12-02,6
Somerset (Road),2013-12-09,3
Somerset (Road),2020-03-06,13
Somerset (Road),2020-03-13,9
Somerset (Road),2020-03-20,7
Somerset (Road),2020-03-27,4
Somerset (Road),2020-04-03,2
Somerset (Road),2020-04-17,2
Somerset (Road),2020-04-24,7
Somerset (Road),2020-04-30,8
Somerset (Road),2020-05-08,5
Somerset (Road),2020-05-15,18
Somerset (Road),2020-05-22,20
Somerset (Road),2020-05-29,25
Somerset (Road),2020-06-05,25
Somerset (Road),2020-07-03,58
Somerset (Road),2020-08-07,42
Somerset (Road),2020-09-18,24
Tai Seng,2013-05-23,-3
Tai Seng,2013-05-27,-3
Tai Seng,2013-06-11,-3
Tai Seng,2013-06-17,-1
Tai Seng,2013-06-24,-3
Tai Seng,2013-07-04,-10
Tai Seng,2013-07-08,-11
Tai Seng,2013-07-18,-12
Tai Seng,2013-07-26,-10
Tai Seng,2013-08-07,-5
Tai Seng,2013-08-13,-6
Tai Seng,2013-08-21,-7
Tai Seng,2013-08-30,-4
Tai Seng,2013-09-06,-9
Tai Seng,2013-09-13,-10
Tai Seng,2013-10-30,-7
Tai Seng,2013-11-04,-6
Tai Seng,2013-11-11,-3
Tai Seng,2013-11-18,-7
Tai Seng,2013-11-25,28
Tai Seng,2013-12-02,33
Tai Seng,2013-12-09,27
Tai Seng,2013-12-16,22
Tai Seng,2013-12-24,11
Tai Seng,2013-12-31,11
Tai Seng,2014-01-06,18
Tai Seng,2014-01-10,37
Tai Seng,2014-01-17,40
Tai Seng,2014-02-04,15
Tai Seng,2014-02-14,12
Tai Seng,2014-03-04,4
Tai Seng,2014-03-14,10
Tai Seng,2014-04-04,22
Tai Seng,2014-04-14,14
Tai Seng,2014-05-02,6
Tai Seng,2014-05-12,13
Tai Seng,2014-06-03,23
Tai Seng,2014-06-13,56
Tai Seng,2014-07-01,75
Tai Seng,2014-07-14,109
Tai Seng,2014-07-21,97
Tai Seng,2014-07-25,100
Tai Seng,2014-07-29,77
Tai Seng,2014-08-01,103
Tai Seng,2014-08-05,90
Tai Seng,2014-08-08,74
Tai Seng,2014-08-12,79
Tai Seng,2014-08-15,70
Tai Seng,2014-09-22,31
Tai Seng,2014-09-26,36
Tai Seng,2014-09-29,28
Tai Seng,2014-10-03,25
Tai Seng,2014-10-07,12
Tai Seng,2014-10-10,17
Tai Seng,2014-10-13,12
Tai Seng,2014-10-17,18
Tai Seng,2014-11-24,11
Tai Seng,2014-11-28,7
Tai Seng,2014-12-01,4
Tai Seng,2014-12-05,11
Tai Seng,2014-12-09,14
Tai Seng,2014-12-12,8
Tai Seng,2014-12-15,4
Tai Seng,2014-12-19,7
Tai Seng,2014-12-22,8
Tai Seng,2014-12-26,14
Tai Seng,2014-12-30,14
Tai Seng,2015-01-02,13
Tai Seng,2015-01-07,16
Tai Seng,2015-01-09,8
Tai Seng,2015-01-12,7
Tai Seng,2015-01-19,9
Tai Seng,2015-01-26,5
Tai Seng,2015-02-02,7
Tai Seng,2015-02-09,6
Tai Seng,2015-02-16,4
Tai Seng,2015-02-23,5
Tai Seng,2015-02-27,7
Tai Seng,2015-03-02,7
Tai Seng,2015-03-06,7
Tai Seng,2015-03-09,9
Tai Seng,2015-03-16,2
Tai Seng,2015-03-20,1
Tai Seng,2015-03-23,2
Tai Seng,2015-03-27,10
Tai Seng,2015-03-30,17
Tai Seng,2015-04-02,8
Tai Seng,2015-04-06,6
Tai Seng,2015-04-10,10
Tai Seng,2015-04-13,6
Tai Seng,2015-04-17,13
Tai Seng,2015-07-03,7
Tai Seng,2015-07-16,2
Tai Seng,2015-08-06,5
Tai Seng,2015-08-11,5
Tai Seng,2015-08-14,9
Tai Seng,2015-08-17,5
Tai Seng,2015-08-21,13
Tai Seng,2015-08-25,22
Tai Seng,2015-08-28,18
Tai Seng,2015-08-31,10
Tai Seng,2015-09-04,11
Tai Seng,2015-09-07,8
Tai Seng,2015-09-10,9
Tai Seng,2015-09-14,6
Tai Seng,2015-09-18,10
Tai Seng,2015-09-22,13
Tai Seng,2015-09-25,17
Tai Seng,2015-09-28,10
Tai Seng,2015-10-02,4
Tai Seng,2015-10-05,4
Tai Seng,2015-10-09,2
Tai Seng,2015-10-26,4
Tai Seng,2015-11-02,4
Tai Seng,2015-11-09,6
Tai Seng,2015-11-16,3
Tai Seng,2015-11-23,5
Tai Seng,2015-11-30,12
Tai Seng,2015-12-07,10
Tai Seng,2015-12-14,10
Tai Seng,2015-12-21,20
Tai Seng,2015-12-28,23
Tai Seng,2016-01-04,20
Tai Seng,2016-01-11,24
Tai Seng,2016-01-18,32
Tai Seng,2016-01-26,68
Tai Seng,2016-02-01,53
Tai Seng,2016-02-10,34
Tai Seng,2016-02-15,21
Tai Seng,2016-02-23,67
Tai Seng,2016-03-01,35
Tai Seng,2016-03-07,29
Tai Seng,2016-03-14,16
Tai Seng,2016-03-22,17
Tai Seng,2016-03-29,18
Tai Seng,2016-04-04,27
Tai Seng,2016-04-11,26
Tai Seng,2016-04-18,18
Tai Seng,2016-04-25,10
Tai Seng,2016-05-03,18
Tai Seng,2016-05-09,26
Tai Seng,2016-05-24,31
Tai Seng,2016-05-30,24
Tai Seng,2016-06-06,23
Tai Seng,2016-06-13,16
Tai Seng,2016-06-20,4
Tai Seng,2016-06-30,21
Tai Seng,2016-07-04,15
Tai Seng,2016-07-12,37
Tai Seng,2016-07-18,20
Tai Seng,2016-07-26,12
Tai Seng,2016-08-01,8
Tai Seng,2016-08-10,3
Tai Seng,2016-08-16,8
Tai Seng,2016-08-23,11
Tai Seng,2016-08-29,18
Tai Seng,2016-09-05,21
Tai Seng,2016-09-13,18
Tai Seng,2016-09-19,10
Tai Seng,2016-09-26,4
Tai Seng,2016-10-03,4
Tai Seng,2016-10-10,4
Tai Seng,2016-10-17,3
Tai Seng,2016-10-24,4
Tai Seng,2016-10-31,3
Tai Seng,2016-12-05,2
Tai Seng,2016-12-27,1
Tai Seng,2017-01-09,1
Tai Seng,2017-01-31,1
Tai Seng,2017-02-13,1
Tai Seng,2017-02-20,1
Tai Seng,2017-04-17,1
Tai Seng,2017-06-28,1
Tai Seng,2017-07-03,1
Tai Seng,2017-08-21,2
Tai Seng,2017-09-04,1
Tai Seng,2017-10-30,2
Tai Seng,2017-11-06,1
Tai Seng,2017-11-14,1
Tai Seng,2017-11-20,1
Tai Seng,2017-11-27,2
Tai Seng,2017-12-04,1
Tai Seng,2018-01-11,3
Tai Seng,2018-01-15,1
Tai Seng,2018-02-12,2
Tai Seng,2018-02-19,1
Tai Seng,2018-03-05,2
Tai Seng,2018-03-20,2
Tai Seng,2018-04-16,4
Tai Seng,2018-04-23,4
Tai Seng,2018-05-28,4
Tai Seng,2018-06-18,2
Tai Seng,2018-07-02,5
Tai Seng,2018-07-09,3
Tai Seng,2018-07-16,2
Tai Seng,2018-07-23,1
Tai Seng,2018-08-06,2
Tai Seng,2018-08-13,1
Tai Seng,2018-10-01,2
Tai Seng,2018-10-29,2
Tai Seng,2018-11-05,1
Tai Seng,2018-12-17,2
Tai Seng,2018-12-24,3
Tai Seng,2018-12-31,2
Tai Seng,2019-01-07,2
Tai Seng,2019-01-14,10
Tai Seng,2019-01-21,9
Tai Seng,2019-04-03,9
Tai Seng,2019-04-09,6
Tai Seng,2019-04-16,12
Tai Seng,2019-04-29,10
Tai Seng,2019-05-06,11
Tai Seng,2019-05-13,40
Tai Seng,2019-05-22,37
Tai Seng,2019-05-27,39
Tai Seng,2019-06-03,63
Tai Seng,2019-06-10,78
Tai Seng,2019-06-19,85
Tai Seng,2019-06-26,94
Tai Seng,2019-07-02,59
Tai Seng,2019-07-08,101
Tai Seng,2019-07-16,205
Tai Seng,2019-07-26,114
Tai Seng,2019-08-08,82
Tai Seng,2019-08-16,46
Tai Seng,2019-08-23,39
Tai Seng,2019-08-30,45
Tai Seng,2019-09-06,24
Tai Seng,2019-09-13,30
Tai Seng,2019-09-20,14
Tai Seng,2019-09-27,17
Tai Seng,2019-10-04,8
Tai Seng,2019-10-11,3
Tai Seng,2019-10-18,1
Tai Seng,2019-11-01,3
Tai Seng,2019-11-08,5
Tai Seng,2019-11-15,8
Tai Seng,2019-11-22,11
Tai Seng,2019-11-29,6
Tai Seng,2019-12-06,8
Tai Seng,2019-12-13,6
Tai Seng,2019-12-20,3
Tai Seng,2019-12-27,3
Tai Seng,2020-01-03,2
Tai Seng,2020-01-10,10
Tai Seng,2020-01-17,14
Tai Seng,2020-01-24,19
Tai Seng,2020-01-31,32
Tai Seng,2020-02-07,28
Tai Seng,2020-02-14,20
Tai Seng,2020-02-21,25
Tai Seng,2020-02-28,22
Tai Seng,2020-03-06,28
Tai Seng,2020-03-13,38
Tai Seng,2020-03-20,44
Tai Seng,2020-03-27,35
Tai Seng,2020-04-03,33
Tai Seng,2020-04-09,38
Tai Seng,2020-04-17,33
Tai Seng,2020-04-24,37
Tai Seng,2020-04-30,41
Tai Seng,2020-05-08,36
Tai Seng,2020-05-15,56
Tai Seng,2020-05-22,54
Tai Seng,2020-05-29,60
Tai Seng,2020-06-05,121
Tai Seng,2020-07-03,323
Tai Seng,2020-08-07,395
Tai Seng,2020-09-18,129
Tai Seng,2020-11-06,25
Tanjong Pagar,2013-07-08,-1
Tanjong Pagar,2013-11-04,-1
Tanjong Pagar,2013-11-11,-1
Tanjong Pagar,2013-11-25,4
Tanjong Pagar,2013-12-02,2
Tanjong Pagar,2013-12-09,1
Tanjong Pagar,2014-02-04,1
Tanjong Pagar,2014-09-26,2
Tanjong Pagar,2016-01-11,2
Tanjong Pagar,2016-01-18,1
Tanjong Pagar,2016-03-14,2
Tanjong Pagar,2016-05-03,2
Tanjong Pagar,2016-09-13,1
Tanjong Pagar,2017-01-16,2
Tanjong Pagar,2017-01-23,1
Tanjong Pagar,2017-08-10,3
Tanjong Pagar,2018-03-12,1
Tanjong Pagar,2018-06-04,2
Tanjong Pagar,2018-06-11,2
Tanjong Pagar,2019-07-16,2
Tanjong Pagar,2019-12-27,2
Tanjong Pagar,2020-01-31,3
Tanjong Pagar,2020-02-07,3
Tanjong Pagar,2020-02-14,3
Tanjong Pagar,2020-02-21,5
Tanjong Pagar,2020-02-28,3
Tanjong Pagar,2020-07-03,5
Tanjong Pagar,2020-08-07,26
Tanjong Pagar,2020-09-18,18
Tanjong Pagar,2020-11-06,16
Tengah,2013-11-11,-1
Tengah,2014-08-15,4
Tengah,2016-06-13,2
Tengah,2017-01-23,1
Tengah,2017-02-06,2
Tengah,2017-02-13,1
Tengah,2017-02-20,2
Tengah,2017-10-23,1
Tengah,2019-06-19,2
Tengah,2019-07-02,2
Tengah,2019-07-16,2
Tengah,2019-07-26,3
Tengah,2019-08-16,3
Tengah,2019-08-23,3
Tengah,2019-08-30,2
Tengah,2020-02-07,2
Tengah,2020-03-13,1
Tengah,2020-05-15,3
Tengah,2020-05-22,3
Tengah,2020-05-29,3
Toa Payoh,2013-05-23,-1
Toa Payoh,2013-05-27,-1
Toa Payoh,2013-06-11,-1
Toa Payoh,2013-06-17,-1
Toa Payoh,2013-06-24,-2
Toa Payoh,2013-07-18,-3
Toa Payoh,2013-07-26,-2
Toa Payoh,2013-08-07,-1
Toa Payoh,2013-08-13,-1
Toa Payoh,2013-08-21,-1
Toa Payoh,2013-08-30,-2
Toa Payoh,2013-09-06,-5
Toa Payoh,2013-09-13,-6
Toa Payoh,2013-10-30,-3
Toa Payoh,2013-11-04,-3
Toa Payoh,2013-11-11,-3
Toa Payoh,2013-11-18,-6
Toa Payoh,2013-11-25,15
Toa Payoh,2013-12-02,15
Toa Payoh,2013-12-09,6
Toa Payoh,2013-12-16,5
Toa Payoh,2013-12-24,1
Toa Payoh,2013-12-31,6
Toa Payoh,2014-01-06,10
Toa Payoh,2014-01-10,11
Toa Payoh,2014-01-17,8
Toa Payoh,2014-02-14,9
Toa Payoh,2014-03-04,4
Toa Payoh,2014-03-14,2
Toa Payoh,2014-04-04,4
Toa Payoh,2014-04-14,8
Toa Payoh,2014-05-02,2
Toa Payoh,2014-06-03,2
Toa Payoh,2014-06-13,12
Toa Payoh,2014-07-01,35
Toa Payoh,2014-07-14,32
Toa Payoh,2014-07-21,33
Toa Payoh,2014-07-25,15
Toa Payoh,2014-07-29,8
Toa Payoh,2014-08-01,11
Toa Payoh,2014-08-05,8
Toa Payoh,2014-08-08,7
Toa Payoh,2014-08-12,3
Toa Payoh,2014-08-15,5
Toa Payoh,2014-09-26,2
Toa Payoh,2014-09-29,2
Toa Payoh,2014-10-03,2
Toa Payoh,2014-10-07,2
Toa Payoh,2014-10-10,1
Toa Payoh,2014-10-13,1
Toa Payoh,2014-10-17,1
Toa Payoh,2014-12-30,2
Toa Payoh,2015-01-02,3
Toa Payoh,2015-01-07,5
Toa Payoh,2015-01-09,2
Toa Payoh,2015-01-12,2
Toa Payoh,2015-01-26,2
Toa Payoh,2015-02-02,11
Toa Payoh,2015-02-09,3
Toa Payoh,2015-02-16,3
Toa Payoh,2015-02-23,1
Toa Payoh,2015-02-27,2
Toa Payoh,2015-03-02,2
Toa Payoh,2015-03-06,4
Toa Payoh,2015-03-09,2
Toa Payoh,2015-03-20,5
Toa Payoh,2015-03-23,4
Toa Payoh,2015-03-27,2
Toa Payoh,2015-04-17,2
Toa Payoh,2015-07-16,2
Toa Payoh,2015-08-06,3
Toa Payoh,2015-08-11,3
Toa Payoh,2015-08-14,2
Toa Payoh,2015-08-17,2
Toa Payoh,2015-08-21,7
Toa Payoh,2015-08-25,9
Toa Payoh,2015-08-28,11
Toa Payoh,2015-08-31,4
Toa Payoh,2015-09-04,6
Toa Payoh,2015-09-07,4
Toa Payoh,2015-09-10,4
Toa Payoh,2015-09-14,3
Toa Payoh,2015-09-18,3
Toa Payoh,2015-09-22,7
Toa Payoh,2015-09-25,10
Toa Payoh,2015-09-28,7
Toa Payoh,2015-10-02,5
Toa Payoh,2015-10-05,2
Toa Payoh,2015-10-09,8
Toa Payoh,2015-10-12,4
Toa Payoh,2015-10-19,7
Toa Payoh,2015-10-26,2
Toa Payoh,2015-11-02,4
Toa Payoh,2015-11-09,5
Toa Payoh,2015-11-16,3
Toa Payoh,2015-12-14,2
Toa Payoh,2015-12-21,1
Toa Payoh,2015-12-28,2
Toa Payoh,2016-01-04,2
Toa Payoh,2016-01-11,2
Toa Payoh,2016-01-18,10
Toa Payoh,2016-01-26,6
Toa Payoh,2016-02-01,11
Toa Payoh,2016-02-10,15
Toa Payoh,2016-02-15,10
Toa Payoh,2016-02-23,20
Toa Payoh,2016-03-01,6
Toa Payoh,2016-03-07,6
Toa Payoh,2016-03-14,7
Toa Payoh,2016-03-22,9
Toa Payoh,2016-03-29,13
Toa Payoh,2016-04-04,12
Toa Payoh,2016-04-11,7
Toa Payoh,2016-04-18,7
Toa Payoh,2016-04-25,7
Toa Payoh,2016-05-03,2
Toa Payoh,2016-05-24,15
Toa Payoh,2016-05-30,13
Toa Payoh,2016-06-06,9
Toa Payoh,2016-06-13,10
Toa Payoh,2016-06-20,4
Toa Payoh,2016-07-04,2
Toa Payoh,2016-07-12,1
Toa Payoh,2016-07-26,5
Toa Payoh,2016-08-16,4
Toa Payoh,2016-08-23,4
Toa Payoh,2016-08-29,3
Toa Payoh,2016-09-05,3
Toa Payoh,2016-09-13,3
Toa Payoh,2016-09-19,2
Toa Payoh,2016-10-10,1
Toa Payoh,2016-11-14,2
Toa Payoh,2017-01-31,1
Toa Payoh,2017-02-06,1
Toa Payoh,2017-05-15,2
Toa Payoh,2017-05-22,1
Toa Payoh,2017-06-12,2
Toa Payoh,2017-06-19,3
Toa Payoh,2017-06-28,2
Toa Payoh,2017-07-03,3
Toa Payoh,2017-09-04,2
Toa Payoh,2017-09-11,2
Toa Payoh,2017-12-18,3
Toa Payoh,2017-12-26,2
Toa Payoh,2018-04-09,2
Toa Payoh,2018-10-29,2
Toa Payoh,2018-11-05,3
Toa Payoh,2018-12-17,2
Toa Payoh,2018-12-24,2
Toa Payoh,2019-01-14,2
Toa Payoh,2019-01-21,4
Toa Payoh,2019-04-03,8
Toa Payoh,2019-04-09,3
Toa Payoh,2019-04-16,6
Toa Payoh,2019-04-29,3
Toa Payoh,2019-05-06,2
Toa Payoh,2019-05-13,5
Toa Payoh,2019-05-22,7
Toa Payoh,2019-05-27,2
Toa Payoh,2019-06-03,25
Toa Payoh,2019-06-10,29
Toa Payoh,2019-06-19,18
Toa Payoh,2019-06-26,17
Toa Payoh,2019-07-02,19
Toa Payoh,2019-07-08,38
Toa Payoh,2019-07-16,65
Toa Payoh,2019-07-26,33
Toa Payoh,2019-08-08,40
Toa Payoh,2019-08-16,40
Toa Payoh,2019-08-23,35
Toa Payoh,2019-08-30,26
Toa Payoh,2019-09-06,21
Toa Payoh,2019-09-13,12
Toa Payoh,2019-09-20,13
Toa Payoh,2019-09-27,8
Toa Payoh,2019-10-04,7
Toa Payoh,2019-10-11,7
Toa Payoh,2019-10-18,2
Toa Payoh,2019-10-25,5
Toa Payoh,2019-11-01,4
Toa Payoh,2019-11-08,6
Toa Payoh,2019-11-15,4
Toa Payoh,2019-11-22,2
Toa Payoh,2019-11-29,2
Toa Payoh,2019-12-06,3
Toa Payoh,2020-01-10,1
Toa Payoh,2020-01-31,2
Toa Payoh,2020-02-07,6
Toa Payoh,2020-02-14,3
Toa Payoh,2020-02-21,3
Toa Payoh,2020-02-28,3
Toa Payoh,2020-03-06,1
Toa Payoh,2020-03-13,6
Toa Payoh,2020-03-20,8
Toa Payoh,2020-03-27,11
Toa Payoh,2020-04-03,18
Toa Payoh,2020-04-09,27
Toa Payoh,2020-04-17,28
Toa Payoh,2020-04-24,61
Toa Payoh,2020-04-30,66
Toa Payoh,2020-05-08,51
Toa Payoh,2020-05-15,128
Toa Payoh,2020-05-22,132
Toa Payoh,2020-05-29,146
Toa Payoh,2020-06-05,225
Toa Payoh,2020-07-03,168
Toa Payoh,2020-08-07,97
Toa Payoh,2020-09-18,43
Toa Payoh,2020-11-06,12
Tuas,2013-11-18,-1
Tuas,2016-04-11,3
Tuas,2019-06-10,2
Tuas,2019-12-06,3
Tuas,2020-01-17,2
Tuas,2020-01-31,1
Tuas,2020-04-24,2
Tuas,2020-04-30,5
Tuas,2020-05-08,7
Tuas,2020-05-15,2
Tuas,2020-05-22,2
Tuas,2020-05-29,2
Tuas,2020-06-05,4
Tuas,2020-07-03,2
Ulu Pandan,2013-08-21,-1
Ulu Pandan,2013-11-04,-1
Ulu Pandan,2013-11-11,-1
Ulu Pandan,2013-11-18,-1
Ulu Pandan,2013-11-25,3
Ulu Pandan,2013-12-09,3
Ulu Pandan,2013-12-24,2
Ulu Pandan,2013-12-31,2
Ulu Pandan,2014-01-06,1
Ulu Pandan,2014-01-17,10
Ulu Pandan,2014-02-14,13
Ulu Pandan,2014-03-04,5
Ulu Pandan,2014-07-14,2
Ulu Pandan,2014-07-21,2
Ulu Pandan,2014-08-08,1
Ulu Pandan,2014-08-12,1
Ulu Pandan,2014-08-15,2
Ulu Pandan,2014-09-22,1
Ulu Pandan,2014-09-26,2
Ulu Pandan,2014-10-03,2
Ulu Pandan,2014-10-07,1
Ulu Pandan,2014-10-10,1
Ulu Pandan,2014-10-13,2
Ulu Pandan,2014-10-17,2
Ulu Pandan,2015-01-26,2
Ulu Pandan,2015-07-03,3
Ulu Pandan,2015-08-28,2
Ulu Pandan,2015-08-31,2
Ulu Pandan,2015-10-09,2
Ulu Pandan,2015-10-12,2
Ulu Pandan,2016-01-26,3
Ulu Pandan,2016-02-01,1
Ulu Pandan,2016-02-15,2
Ulu Pandan,2016-02-23,3
Ulu Pandan,2016-04-04,2
Ulu Pandan,2016-08-29,3
Ulu Pandan,2016-09-05,1
Ulu Pandan,2016-09-19,1
Ulu Pandan,2018-02-12,2
Ulu Pandan,2018-02-19,1
Ulu Pandan,2018-05-28,2
Ulu Pandan,2018-06-04,1
Ulu Pandan,2018-08-13,1
Ulu Pandan,2018-09-03,4
Ulu Pandan,2018-09-10,1
Ulu Pandan,2018-10-08,1
Ulu Pandan,2018-10-15,3
Ulu Pandan,2018-10-22,1
Ulu Pandan,2018-11-05,2
Ulu Pandan,2018-11-16,17
Ulu Pandan,2018-11-19,15
Ulu Pandan,2018-11-26,18
Ulu Pandan,2018-12-03,10
Ulu Pandan,2018-12-10,10
Ulu Pandan,2018-12-17,3
Ulu Pandan,2018-12-24,1
Ulu Pandan,2019-01-14,2
Ulu Pandan,2019-01-21,1
Ulu Pandan,2019-01-29,4
Ulu Pandan,2019-05-27,2
Ulu Pandan,2019-06-03,2
Ulu Pandan,2019-06-10,7
Ulu Pandan,2019-06-19,2
Ulu Pandan,2019-06-26,4
Ulu Pandan,2019-07-02,3
Ulu Pandan,2019-07-08,5
Ulu Pandan,2019-07-16,10
Ulu Pandan,2019-07-26,5
Ulu Pandan,2019-08-08,6
Ulu Pandan,2019-08-16,4
Ulu Pandan,2019-08-30,8
Ulu Pandan,2019-09-06,8
Ulu Pandan,2019-09-13,7
Ulu Pandan,2019-09-27,1
Ulu Pandan,2019-11-01,6
Ulu Pandan,2019-11-08,5
Ulu Pandan,2019-12-06,2
Ulu Pandan,2020-01-31,2
Ulu Pandan,2020-02-07,1
Ulu Pandan,2020-02-14,1
Ulu Pandan,2020-03-27,3
Ulu Pandan,2020-04-03,17
Ulu Pandan,2020-04-09,19
Ulu Pandan,2020-04-17,27
Ulu Pandan,2020-04-24,24
Ulu Pandan,2020-04-30,26
Ulu Pandan,2020-05-08,27
Ulu Pandan,2020-05-15,21
Ulu Pandan,2020-05-22,25
Ulu Pandan,2020-05-29,17
Ulu Pandan,2020-06-05,22
Ulu Pandan,2020-07-03,49
Ulu Pandan,2020-08-07,67
Ulu Pandan,2020-09-18,24
Ulu Pandan,2020-11-06,3
Whampoa,2013-05-23,-1
Whampoa,2013-05-27,-1
Whampoa,2013-06-11,-3
Whampoa,2013-06-17,-3
Whampoa,2013-06-24,-3
Whampoa,2013-07-04,-6
Whampoa,2013-07-08,-4
Whampoa,2013-07-18,-5
Whampoa,2013-07-26,-2
Whampoa,2013-08-07,-5
Whampoa,2013-08-13,-4
Whampoa,2013-08-21,-3
Whampoa,2013-08-30,-2
Whampoa,2013-09-06,-4
Whampoa,2013-09-13,-7
Whampoa,2013-10-30,-1
Whampoa,2013-11-04,-4
Whampoa,2013-11-11,-4
Whampoa,2013-11-18,-2
Whampoa,2013-11-25,3
Whampoa,2013-12-09,6
Whampoa,2013-12-16,1
Whampoa,2013-12-24,4
Whampoa,2013-12-31,5
Whampoa,2014-01-06,5
Whampoa,2014-01-10,10
Whampoa,2014-01-17,11
Whampoa,2014-02-04,2
Whampoa,2014-02-14,2
Whampoa,2014-04-04,3
Whampoa,2014-05-02,4
Whampoa,2014-05-12,1
Whampoa,2014-06-03,2
Whampoa,2014-06-13,13
Whampoa,2014-07-01,4
Whampoa,2014-07-14,14
Whampoa,2014-07-21,12
Whampoa,2014-07-25,9
Whampoa,2014-07-29,10
Whampoa,2014-08-01,17
Whampoa,2014-08-05,11
Whampoa,2014-08-08,9
Whampoa,2014-08-12,8
Whampoa,2014-08-15,14
Whampoa,2014-09-22,4
Whampoa,2014-09-26,5
Whampoa,2014-09-29,7
Whampoa,2014-10-03,5
Whampoa,2014-10-07,4
Whampoa,2014-10-10,4
Whampoa,2014-10-13,3
Whampoa,2014-10-17,2
Whampoa,2014-11-24,4
Whampoa,2014-12-05,1
Whampoa,2014-12-09,2
Whampoa,2014-12-12,4
Whampoa,2014-12-15,4
Whampoa,2014-12-19,2
Whampoa,2014-12-22,2
Whampoa,2014-12-26,3
Whampoa,2014-12-30,5
Whampoa,2015-01-02,1
Whampoa,2015-01-09,1
Whampoa,2015-01-12,3
Whampoa,2015-01-19,3
Whampoa,2015-01-26,1
Whampoa,2015-02-02,1
Whampoa,2015-02-09,3
Whampoa,2015-03-09,2
Whampoa,2015-03-16,4
Whampoa,2015-03-27,2
Whampoa,2015-03-30,2
Whampoa,2015-08-06,3
Whampoa,2015-08-11,2
Whampoa,2015-08-14,1
Whampoa,2015-08-17,3
Whampoa,2015-08-21,2
Whampoa,2015-08-25,1
Whampoa,2015-09-04,2
Whampoa,2015-09-07,2
Whampoa,2015-09-10,2
Whampoa,2015-09-14,1
Whampoa,2015-09-18,10
Whampoa,2015-09-22,11
Whampoa,2015-09-25,7
Whampoa,2015-09-28,3
Whampoa,2015-10-02,12
Whampoa,2015-10-05,10
Whampoa,2015-10-09,9
Whampoa,2015-10-12,6
Whampoa,2015-10-19,3
Whampoa,2015-10-26,10
Whampoa,2015-11-02,19
Whampoa,2015-11-09,6
Whampoa,2015-11-16,13
Whampoa,2015-11-23,9
Whampoa,2015-11-30,6
Whampoa,2015-12-07,15
Whampoa,2015-12-14,16
Whampoa,2015-12-21,35
Whampoa,2015-12-28,28
Whampoa,2016-01-04,25
Whampoa,2016-01-11,36
Whampoa,2016-01-18,33
Whampoa,2016-01-26,41
Whampoa,2016-02-01,39
Whampoa,2016-02-10,31
Whampoa,2016-02-15,21
Whampoa,2016-02-23,10
Whampoa,2016-03-01,10
Whampoa,2016-03-07,16
Whampoa,2016-03-14,13
Whampoa,2016-03-22,18
Whampoa,2016-03-29,34
Whampoa,2016-04-04,37
Whampoa,2016-04-11,22
Whampoa,2016-04-18,23
Whampoa,2016-04-25,19
Whampoa,2016-05-03,11
Whampoa,2016-05-09,7
Whampoa,2016-05-24,3
Whampoa,2016-05-30,3
Whampoa,2016-06-13,2
Whampoa,2016-06-20,1
Whampoa,2016-06-30,4
Whampoa,2016-07-04,6
Whampoa,2016-07-12,5
Whampoa,2016-07-18,2
Whampoa,2016-07-26,10
Whampoa,2016-08-01,8
Whampoa,2016-08-10,8
Whampoa,2016-08-16,8
Whampoa,2016-08-23,4
Whampoa,2016-08-29,6
Whampoa,2016-09-05,9
Whampoa,2016-09-13,10
Whampoa,2016-09-26,2
Whampoa,2016-10-03,1
Whampoa,2016-10-17,3
Whampoa,2016-10-24,1
Whampoa,2016-10-31,2
Whampoa,2016-11-07,3
Whampoa,2016-11-14,1
Whampoa,2016-12-19,2
Whampoa,2016-12-27,2
Whampoa,2017-01-03,5
Whampoa,2017-01-09,1
Whampoa,2017-02-06,3
Whampoa,2017-02-13,2
Whampoa,2017-02-20,2
Whampoa,2017-02-27,3
Whampoa,2017-03-07,2
Whampoa,2017-03-13,2
Whampoa,2017-10-09,1
Whampoa,2017-10-16,2
Whampoa,2017-10-23,2
Whampoa,2017-10-30,3
Whampoa,2017-11-06,1
Whampoa,2017-11-27,1
Whampoa,2017-12-04,1
Whampoa,2017-12-26,1
Whampoa,2018-01-11,2
Whampoa,2018-06-18,2
Whampoa,2018-07-02,3
Whampoa,2018-12-10,2
Whampoa,2018-12-17,1
Whampoa,2018-12-24,2
Whampoa,2018-12-31,1
Whampoa,2019-01-07,1
Whampoa,2019-01-14,1
Whampoa,2019-01-21,2
Whampoa,2019-01-29,3
Whampoa,2019-04-03,2
Whampoa,2019-04-16,3
Whampoa,2019-04-29,5
Whampoa,2019-05-06,2
Whampoa,2019-05-13,4
Whampoa,2019-05-22,10
Whampoa,2019-05-27,15
Whampoa,2019-06-03,20
Whampoa,2019-06-10,20
Whampoa,2019-06-19,17
Whampoa,2019-06-26,15
Whampoa,2019-07-02,5
Whampoa,2019-07-08,21
Whampoa,2019-07-16,33
Whampoa,2019-07-26,12
